order_id,order_date,customer_id,product_id,seller_id,quantity,discount_pct,shipping_fee,shipping_date,delivery_date,delivery_days,order_status,sales_channel,delivery_partner,unit_price,gross_sales,discount_amount,net_sales,estimated_cost,profit
559011,2024-02-23,10071,20246,30233,3,0.012,178.66,2024-02-24,2024-03-02,7,Delivered,Mobile App,Delhivery,37529.66,112588.98,1351.07,111237.91,57057.78,54001.47
559012,2025-03-25,10550,20952,30032,4,0.081,500.72,2025-03-29,2025-03-31,2,Returned,Social Commerce,Ekart,16118.1,64472.4,5222.26,59250.14,32349.04,26400.38
559013,2024-08-06,13277,20978,30150,5,0.181,158.6,2024-08-07,2024-08-09,2,Delivered,Mobile App,Delhivery,2855.88,14279.4,2584.57,11694.83,10821.6,714.63
559014,2025-09-10,12347,20265,30081,3,0.122,51.16,2025-09-10,2025-09-11,1,Delivered,Website,BlueDart,21489.58,64468.74,7865.19,56603.55,37160.55,19391.84
559015,2024-03-25,10507,20699,30045,1,0.111,374.06,2024-03-27,2024-04-06,10,Delivered,Mobile App,Ekart,16534.68,16534.68,1835.35,14699.33,14697.86,-372.59
559016,2024-01-20,12836,20269,30184,5,0.004,156.22,2024-01-24,2024-01-30,6,Delivered,Website,DTDC,29830.28,149151.4,596.61,148554.79,117569.25,30829.32
559017,2024-07-21,10367,20829,30158,1,0.205,221.66,2024-07-23,2024-07-29,6,Delivered,Social Commerce,DTDC,23131.38,23131.38,4741.93,18389.45,18010.72,157.07
559018,2026-02-20,13484,20767,30083,2,0.263,128.86,2026-02-23,2026-02-24,1,Processing,Website,Ekart,12964.1,25928.2,6819.12,19109.08,17917.72,1062.5
559019,2025-05-19,10613,20216,30018,4,0.265,384.59,2025-05-23,2025-05-28,5,Delivered,Marketplace,Ekart,33582.37,134329.48,35597.31,98732.17,73280.24,25067.34
559020,2024-09-15,11647,20622,30066,3,0.008,85.02,2024-09-16,2024-09-23,7,Delivered,Website,Ecom Express,7963.83,23891.49,191.13,23700.36,11210.22,12405.12
559021,2025-06-28,14371,20214,30065,5,0.177,516.14,2025-06-28,2025-07-08,10,Delivered,Website,DTDC,1409.18,7045.9,1247.12,5798.78,4411.15,871.49
559022,2025-08-11,14634,20201,30120,2,0.032,269.92,2025-08-15,2025-08-20,5,Processing,Website,Ecom Express,4753.81,9507.62,304.24,9203.38,5691.12,3242.34
559023,2025-02-07,14300,20325,30066,3,0.065,76.41,2025-02-10,2025-02-12,2,Cancelled,Social Commerce,Ecom Express,13133.69,39401.07,2561.07,36840.0,31968.51,4795.08
559024,2024-06-07,10336,20305,30135,2,0.197,229.98,2024-06-09,2024-06-19,10,Delivered,Website,XpressBees,30589.53,61179.06,12052.27,49126.79,29692.64,19204.17
559025,2024-12-02,13945,20368,30242,2,0.193,497.34,2024-12-06,2024-12-07,1,Cancelled,Mobile App,DTDC,12094.0,24188.0,4668.28,19519.72,16247.06,2775.32
559026,2026-03-06,14755,20658,30218,5,0.2,94.91,2026-03-08,2026-03-10,2,Delivered,Website,Ekart,20693.69,103468.45,20693.69,82774.76,57646.65,25033.2
559027,2025-10-02,12604,20733,30203,5,0.234,441.55,2025-10-06,2025-10-16,10,Delivered,Marketplace,BlueDart,36274.39,181371.95,42441.04,138930.91,110724.85,27764.51
559028,2024-11-23,13549,20618,30207,4,0.234,97.38,2024-11-25,2024-11-30,5,Returned,Website,Ecom Express,23180.12,92720.48,21696.59,71023.89,47720.88,23205.63
559029,2026-03-30,10752,20359,30265,4,0.026,214.12,2026-03-31,2026-04-01,1,Delivered,Website,XpressBees,5139.11,20556.44,534.47,20021.97,11686.4,8121.45
559030,2024-06-19,11926,20832,30136,4,0.098,224.23,2024-06-19,2024-06-29,10,Shipped,Website,Ekart,36213.85,144855.4,14195.83,130659.57,93921.4,36513.94
559031,2024-06-01,11596,20817,30252,3,0.012,353.08,2024-06-02,2024-06-04,2,Delivered,Marketplace,BlueDart,6397.46,19192.38,230.31,18962.07,15407.82,3201.17
559032,2024-01-19,13974,20401,30178,5,0.052,79.27,2024-01-22,2024-01-31,9,Shipped,Mobile App,Delhivery,17513.52,87567.6,4553.52,83014.08,70980.1,11954.71
559033,2024-03-24,10126,20400,30221,1,0.236,459.24,2024-03-24,2024-04-02,9,Delivered,Mobile App,Ekart,2459.01,2459.01,580.33,1878.68,1507.67,-88.23
559034,2024-10-08,12777,20635,30093,1,0.222,544.53,2024-10-10,2024-10-13,3,Delivered,Mobile App,DTDC,10838.17,10838.17,2406.07,8432.1,7564.18,323.39
559035,2024-02-19,13058,20832,30029,4,0.148,348.22,2024-02-19,2024-02-29,10,Delivered,Website,XpressBees,36213.85,144855.4,21438.6,123416.8,93921.4,29147.18
559036,2024-12-11,13592,20867,30103,4,0.01,53.84,2024-12-15,2024-12-25,10,Delivered,Website,Ecom Express,31254.06,125016.24,1250.16,123766.08,84054.24,39658.0
559037,2024-03-04,10761,20278,30015,3,0.022,78.54,2024-03-04,2024-03-13,9,Delivered,Website,BlueDart,12618.79,37856.37,832.84,37023.53,22312.32,14632.67
559038,2024-02-02,10380,20735,30092,2,0.152,580.54,2024-02-05,2024-02-14,9,Delivered,Marketplace,Delhivery,36151.7,72303.4,10990.12,61313.28,43426.24,17306.5
559039,2025-06-15,11349,20867,30171,3,0.267,54.51,2025-06-16,2025-06-26,10,Delivered,Marketplace,Ecom Express,31254.06,93762.18,25034.5,68727.68,63040.68,5632.49
559040,2025-05-21,11708,20948,30044,1,0.228,423.79,2025-05-23,2025-05-24,1,Delivered,Website,Ecom Express,27945.08,27945.08,6371.48,21573.6,13561.51,7588.3
559041,2025-12-25,13196,20438,30162,2,0.116,597.33,2025-12-25,2025-12-29,4,Delivered,Mobile App,XpressBees,5988.15,11976.3,1389.25,10587.05,7020.78,2968.94
559042,2025-02-18,11629,20026,30184,1,0.016,333.02,2025-02-22,2025-02-24,2,Delivered,Marketplace,Ekart,18922.41,18922.41,302.76,18619.65,10324.38,7962.25
559043,2026-02-27,12676,20476,30198,3,0.034,274.71,2026-03-03,2026-03-06,3,Delivered,Website,DTDC,4662.4,13987.2,475.56,13511.64,11020.89,2216.04
559044,2025-03-25,12897,20853,30001,4,0.241,563.96,2025-03-29,2025-04-06,8,Shipped,Website,Ekart,5539.12,22156.48,5339.71,16816.77,14670.84,1581.97
559045,2024-09-04,10866,20630,30223,4,0.069,183.51,2024-09-08,2024-09-09,1,Shipped,Mobile App,XpressBees,5437.6,21750.4,1500.78,20249.62,12064.52,8001.59
559046,2024-05-01,13739,20522,30260,4,0.289,55.61,2024-05-03,2024-05-12,9,Delivered,Marketplace,Ekart,35300.26,141201.04,40807.1,100393.94,94844.84,5493.49
559047,2025-03-23,14870,20434,30063,2,0.249,243.87,2025-03-27,2025-04-05,9,Delivered,Mobile App,BlueDart,13200.62,26401.24,6573.91,19827.33,12490.46,7093.0
559048,2024-12-15,10965,20970,30269,3,0.092,140.18,2024-12-19,2024-12-29,10,Delivered,Marketplace,Ecom Express,5513.48,16540.44,1521.72,15018.72,13709.73,1168.81
559049,2025-04-13,14029,20962,30043,1,0.056,32.01,2025-04-16,2025-04-26,10,Delivered,Website,BlueDart,35194.48,35194.48,1970.89,33223.59,23707.75,9483.83
559050,2026-06-01,13720,20848,30296,1,0.165,359.27,2026-06-03,2026-06-10,7,Delivered,Website,Ekart,6048.84,6048.84,998.06,5050.78,3274.11,1417.4
559051,2024-02-18,13694,20097,30179,2,0.194,320.11,2024-02-19,2024-02-28,9,Processing,Website,XpressBees,33240.15,66480.3,12897.18,53583.12,47630.42,5632.59
559052,2024-11-21,13035,20258,30039,2,0.211,134.54,2024-11-22,2024-11-28,6,Shipped,Website,Ecom Express,43882.12,87764.24,18518.25,69245.99,49316.86,19794.59
559053,2024-05-04,14674,20677,30227,4,0.002,53.85,2024-05-06,2024-05-15,9,Delivered,Mobile App,Ecom Express,40983.21,163932.84,327.87,163604.97,80600.48,82950.64
559054,2025-12-24,13355,20735,30230,4,0.211,416.52,2025-12-26,2026-01-02,7,Delivered,Social Commerce,Ekart,36151.7,144606.8,30512.03,114094.77,86852.48,26825.77
559055,2025-05-04,13119,20988,30211,5,0.108,361.81,2025-05-07,2025-05-12,5,Delivered,Mobile App,Ekart,4510.88,22554.4,2435.88,20118.52,17709.2,2047.51
559056,2024-04-23,12028,20693,30285,4,0.125,347.7,2024-04-25,2024-04-29,4,Delivered,Website,Ekart,28910.32,115641.28,14455.16,101186.12,81596.28,19242.14
559057,2025-12-27,13226,20715,30093,1,0.184,249.0,2025-12-30,2026-01-02,3,Delivered,Website,BlueDart,28436.12,28436.12,5232.25,23203.87,19298.42,3656.45
559058,2024-04-22,10893,20902,30147,4,0.018,167.93,2024-04-24,2024-05-04,10,Delivered,Website,XpressBees,9932.9,39731.6,715.17,39016.43,18963.6,19884.9
559059,2025-12-05,10993,20933,30286,3,0.003,342.88,2025-12-08,2025-12-10,2,Shipped,Mobile App,Ecom Express,27035.99,81107.97,243.32,80864.65,57061.56,23460.21
559060,2026-06-30,12244,20443,30288,3,0.013,414.55,2026-06-30,2026-07-08,8,Processing,Social Commerce,Ekart,1303.39,3910.17,50.83,3859.34,2191.56,1253.23
559061,2025-04-12,14696,20646,30103,1,0.274,392.3,2025-04-15,2025-04-23,8,Delivered,Website,Ecom Express,15667.11,15667.11,4292.79,11374.32,12235.43,-1253.41
559062,2025-08-14,11583,20738,30112,4,0.295,199.34,2025-08-15,2025-08-18,3,Cancelled,Website,DTDC,5602.17,22408.68,6610.56,15798.12,11205.16,4393.62
559063,2024-01-22,11367,20487,30233,2,0.272,348.15,2024-01-24,2024-01-29,5,Delivered,Mobile App,Ekart,22745.76,45491.52,12373.69,33117.83,36082.2,-3312.52
559064,2025-08-29,12217,20514,30194,4,0.114,129.43,2025-08-30,2025-09-08,9,Delivered,Website,BlueDart,10856.85,43427.4,4950.72,38476.68,26502.96,11844.29
559065,2024-05-17,11111,20777,30276,3,0.043,145.95,2024-05-18,2024-05-20,2,Shipped,Website,BlueDart,202.99,608.97,26.19,582.78,341.67,95.16
559066,2025-01-23,13289,20368,30099,3,0.087,530.89,2025-01-26,2025-01-29,3,Delivered,Marketplace,Ecom Express,12094.0,36282.0,3156.53,33125.47,24370.59,8223.99
559067,2025-04-13,14917,20924,30055,4,0.041,189.23,2025-04-17,2025-04-27,10,Processing,Mobile App,Delhivery,38530.52,154122.08,6319.01,147803.07,92313.24,55300.6
559068,2025-11-25,10643,20630,30217,4,0.192,114.21,2025-11-26,2025-12-06,10,Delivered,Website,Ekart,5437.6,21750.4,4176.08,17574.32,12064.52,5395.59
559069,2025-12-15,14125,20815,30039,3,0.082,347.56,2025-12-18,2025-12-28,10,Delivered,Mobile App,Ekart,22951.63,68854.89,5646.1,63208.79,38189.16,24672.07
559070,2026-04-26,14850,20703,30007,1,0.092,72.0,2026-04-26,2026-05-03,7,Delivered,Mobile App,Ecom Express,25976.39,25976.39,2389.83,23586.56,13350.47,10164.09
559071,2025-11-17,13842,20271,30267,1,0.166,436.28,2025-11-19,2025-11-27,8,Delivered,Marketplace,BlueDart,16370.14,16370.14,2717.44,13652.7,8349.34,4867.08
559072,2024-03-15,11403,20880,30166,5,0.293,489.28,2024-03-16,2024-03-20,4,Delivered,Social Commerce,DTDC,33819.1,169095.5,49544.98,119550.52,90645.2,28416.04
559073,2025-09-15,11820,20249,30213,3,0.241,462.92,2025-09-15,2025-09-21,6,Delivered,Website,Ekart,10017.56,30052.68,7242.7,22809.98,19496.34,2850.72
559074,2024-06-06,14495,20403,30160,1,0.08,456.18,2024-06-07,2024-06-12,5,Delivered,Website,Ecom Express,21844.87,21844.87,1747.59,20097.28,13317.93,6323.17
559075,2026-05-13,13264,20638,30185,2,0.044,372.95,2026-05-16,2026-05-22,6,Delivered,Mobile App,Delhivery,25006.5,50013.0,2200.57,47812.43,37121.1,10318.38
559076,2026-02-28,12356,20309,30197,4,0.175,592.59,2026-02-28,2026-03-05,5,Delivered,Mobile App,BlueDart,36072.44,144289.76,25250.71,119039.05,95944.12,22502.34
559077,2024-10-09,12491,20943,30181,1,0.135,455.43,2024-10-11,2024-10-15,4,Delivered,Social Commerce,DTDC,16605.0,16605.0,2241.68,14363.32,10415.3,3492.59
559078,2024-03-13,13163,20472,30240,4,0.278,549.18,2024-03-15,2024-03-23,8,Delivered,Website,Delhivery,29092.45,116369.8,32350.8,84019.0,64780.08,18689.74
559079,2026-04-04,13073,20042,30051,1,0.196,73.75,2026-04-05,2026-04-06,1,Delivered,Mobile App,DTDC,20397.43,20397.43,3997.9,16399.53,10387.5,5938.28
559080,2024-11-23,12683,20660,30213,5,0.155,203.98,2024-11-25,2024-11-30,5,Delivered,Social Commerce,DTDC,37057.73,185288.65,28719.74,156568.91,103476.25,52888.68
559081,2026-02-14,10368,20997,30300,2,0.152,366.6,2026-02-17,2026-02-27,10,Delivered,Marketplace,Ecom Express,17999.56,35999.12,5471.87,30527.25,16962.06,13198.59
559082,2024-03-16,13771,20657,30255,4,0.106,92.31,2024-03-20,2024-03-28,8,Delivered,Website,XpressBees,4150.22,16600.88,1759.69,14841.19,12777.8,1971.08
559083,2024-08-19,12883,20565,30147,4,0.226,399.12,2024-08-21,2024-08-23,2,Delivered,Social Commerce,Ecom Express,27290.19,109160.76,24670.33,84490.43,73991.2,10100.11
559084,2025-01-07,11038,20991,30119,5,0.267,101.23,2025-01-09,2025-01-15,6,Cancelled,Website,DTDC,2943.51,14717.55,3929.59,10787.96,7953.55,2733.18
559085,2024-04-26,11994,20275,30054,3,0.087,140.68,2024-04-27,2024-04-29,2,Delivered,Website,Delhivery,14702.03,44106.09,3837.23,40268.86,29827.77,10300.41
559086,2025-02-11,14406,20049,30029,3,0.146,170.95,2025-02-14,2025-02-24,10,Delivered,Marketplace,Ecom Express,4674.29,14022.87,2047.34,11975.53,11771.1,33.48
559087,2026-04-22,10341,20101,30114,5,0.019,181.83,2026-04-23,2026-04-24,1,Delivered,Website,Ecom Express,3620.45,18102.25,343.94,17758.31,13596.25,3980.23
559088,2024-06-13,11791,20397,30189,4,0.2,188.96,2024-06-16,2024-06-23,7,Delivered,Marketplace,Delhivery,2899.76,11599.04,2319.81,9279.23,8258.72,831.55
559089,2025-01-17,11480,20873,30068,2,0.103,482.21,2025-01-21,2025-01-27,6,Delivered,Marketplace,Ekart,10294.0,20588.0,2120.56,18467.44,17737.6,247.63
559090,2024-03-15,12171,20474,30002,1,0.288,38.74,2024-03-17,2024-03-22,5,Processing,Website,BlueDart,10244.5,10244.5,2950.42,7294.08,6051.47,1203.87
559091,2025-08-23,12004,20236,30188,5,0.169,277.83,2025-08-24,2025-08-25,1,Delivered,Marketplace,Ekart,26231.26,131156.3,22165.41,108990.89,65264.55,43448.51
559092,2025-01-15,13432,20077,30126,5,0.038,597.03,2025-01-17,2025-01-22,5,Delivered,Social Commerce,Ecom Express,14704.85,73524.25,2793.92,70730.33,44080.65,26052.65
559093,2025-04-09,11136,20374,30121,2,0.098,452.33,2025-04-11,2025-04-14,3,Delivered,Mobile App,XpressBees,7088.2,14176.4,1389.29,12787.11,9067.62,3267.16
559094,2025-04-14,11094,20132,30144,4,0.059,308.02,2025-04-15,2025-04-22,7,Delivered,Website,XpressBees,18592.91,74371.64,4387.93,69983.71,43299.0,26376.69
559095,2025-08-22,13564,20733,30246,2,0.049,448.46,2025-08-26,2025-09-05,10,Shipped,Marketplace,Delhivery,36274.39,72548.78,3554.89,68993.89,44289.94,24255.49
559096,2025-11-03,14282,20747,30159,2,0.164,216.23,2025-11-03,2025-11-12,9,Delivered,Marketplace,DTDC,20103.18,40206.36,6593.84,33612.52,26140.7,7255.59
559097,2026-06-02,14634,20107,30046,4,0.085,176.22,2026-06-03,2026-06-13,10,Delivered,Mobile App,BlueDart,27379.65,109518.6,9309.08,100209.52,96627.6,3405.7
559098,2025-10-24,14945,20118,30176,2,0.138,20.96,2025-10-26,2025-10-30,4,Delivered,Mobile App,BlueDart,14336.0,28672.0,3956.74,24715.26,15541.54,9152.76
559099,2026-02-10,12481,20077,30039,1,0.094,68.57,2026-02-13,2026-02-22,9,Delivered,Marketplace,Ekart,14704.85,14704.85,1382.26,13322.59,8816.13,4437.89
559100,2024-03-04,11059,20524,30216,4,0.244,509.42,2024-03-05,2024-03-07,2,Returned,Marketplace,XpressBees,32409.9,129639.6,31632.06,98007.54,98746.48,-1248.36
559101,2024-04-21,10508,20169,30113,3,0.075,371.44,2024-04-25,2024-05-04,9,Delivered,Marketplace,XpressBees,39013.66,117040.98,8778.07,108262.91,56440.53,51450.94
559102,2025-02-03,11991,20906,30290,3,0.259,208.99,2025-02-04,2025-02-07,3,Returned,Website,Ekart,20705.36,62116.08,16088.06,46028.02,34723.83,11095.2
559103,2024-05-06,10287,20040,30286,5,0.062,288.19,2024-05-10,2024-05-19,9,Delivered,Mobile App,Delhivery,15817.26,79086.3,4903.35,74182.95,54646.5,19248.26
559104,2026-02-08,14559,20832,30096,5,0.256,518.87,2026-02-11,2026-02-16,5,Delivered,Mobile App,XpressBees,36213.85,181069.25,46353.73,134715.52,117401.75,16794.9
559105,2026-02-21,11697,20541,30041,1,0.24,515.65,2026-02-22,2026-02-26,4,Delivered,Website,XpressBees,20645.7,20645.7,4954.97,15690.73,18150.56,-2975.48
559106,2025-06-28,14410,20422,30158,4,0.156,395.73,2025-07-01,2025-07-03,2,Shipped,Website,Ekart,29185.57,116742.28,18211.8,98530.48,58878.92,39255.83
559107,2025-03-20,13453,20308,30246,2,0.015,550.11,2025-03-20,2025-03-22,2,Returned,Website,Ekart,11579.33,23158.66,347.38,22811.28,14715.8,7545.37
559108,2026-02-18,13852,20994,30300,1,0.146,296.57,2026-02-18,2026-02-28,10,Delivered,Website,Ekart,1108.17,1108.17,161.79,946.38,582.02,67.79
559109,2025-06-01,13507,20075,30130,2,0.073,82.2,2025-06-01,2025-06-09,8,Delivered,Social Commerce,XpressBees,3937.93,7875.86,574.94,7300.92,4015.96,3202.76
559110,2026-05-17,11569,20125,30117,2,0.142,361.22,2026-05-17,2026-05-21,4,Delivered,Mobile App,DTDC,38427.17,76854.34,10913.32,65941.02,47020.24,18559.56
559111,2026-01-04,10793,20807,30290,4,0.114,144.05,2026-01-07,2026-01-13,6,Cancelled,Mobile App,BlueDart,3818.45,15273.8,1741.21,13532.59,11964.8,1423.74
559112,2024-10-31,13174,20550,30051,3,0.283,94.44,2024-11-04,2024-11-14,10,Delivered,Mobile App,BlueDart,25117.25,75351.75,21324.55,54027.2,40093.59,13839.17
559113,2025-08-12,10549,20439,30055,1,0.201,298.12,2025-08-15,2025-08-24,9,Delivered,Website,Ecom Express,11398.23,11398.23,2291.04,9107.19,6483.64,2325.43
559114,2024-05-01,13072,20138,30099,5,0.255,320.73,2024-05-02,2024-05-10,8,Delivered,Mobile App,Ecom Express,35524.84,177624.2,45294.17,132330.03,115245.0,16764.3
559115,2024-02-12,13263,20379,30040,4,0.054,94.3,2024-02-14,2024-02-23,9,Delivered,Website,Delhivery,16157.7,64630.8,3490.06,61140.74,45421.88,15624.56
559116,2024-03-17,13883,20264,30252,2,0.19,465.55,2024-03-17,2024-03-19,2,Delivered,Mobile App,Ecom Express,10735.6,21471.2,4079.53,17391.67,10006.32,6919.8
559117,2026-06-18,13337,20418,30010,5,0.095,555.21,2026-06-20,2026-06-26,6,Delivered,Social Commerce,Ekart,28326.73,141633.65,13455.2,128178.45,98550.65,29072.59
559118,2024-04-25,13554,20379,30293,2,0.07,367.76,2024-04-28,2024-05-01,3,Delivered,Website,Ekart,16157.7,32315.4,2262.08,30053.32,22710.94,6974.62
559119,2024-07-06,13423,20866,30092,3,0.157,85.45,2024-07-09,2024-07-14,5,Delivered,Marketplace,BlueDart,4739.52,14218.56,2232.31,11986.25,10565.76,1335.04
559120,2025-09-14,14351,20837,30104,4,0.195,327.49,2025-09-18,2025-09-23,5,Delivered,Website,Ecom Express,29967.13,119868.52,23374.36,96494.16,57164.8,39001.87
559121,2024-06-07,13663,20907,30027,2,0.211,494.27,2024-06-09,2024-06-10,1,Delivered,Mobile App,Ekart,5179.25,10358.5,2185.64,8172.86,7908.74,-230.15
559122,2024-04-19,13798,20633,30295,5,0.288,385.27,2024-04-22,2024-04-30,8,Cancelled,Marketplace,XpressBees,41364.64,206823.2,59565.08,147258.12,97705.25,49167.6
559123,2025-09-26,14421,20666,30006,2,0.251,427.8,2025-09-26,2025-09-30,4,Shipped,Mobile App,XpressBees,5923.94,11847.88,2973.82,8874.06,9667.78,-1221.52
559124,2026-05-18,13471,20367,30228,4,0.296,465.25,2026-05-21,2026-05-28,7,Delivered,Website,Ecom Express,14703.15,58812.6,17408.53,41404.07,33612.48,7326.34
559125,2024-04-27,12587,20948,30219,4,0.165,188.76,2024-04-27,2024-04-30,3,Delivered,Social Commerce,Ekart,27945.08,111780.32,18443.75,93336.57,54246.04,38901.77
559126,2025-08-23,12064,20257,30212,5,0.12,70.15,2025-08-27,2025-09-03,7,Shipped,Website,Delhivery,1897.73,9488.65,1138.64,8350.01,7468.0,811.86
559127,2025-05-02,12337,20689,30283,4,0.226,432.47,2025-05-02,2025-05-09,7,Delivered,Website,Ecom Express,31660.46,126641.84,28621.06,98020.78,94045.52,3542.79
559128,2026-05-21,11052,20924,30237,5,0.076,34.56,2026-05-21,2026-05-29,8,Cancelled,Mobile App,Delhivery,38530.52,192652.6,14641.6,178011.0,115391.55,62584.89
559129,2026-05-20,12133,20164,30123,3,0.19,555.79,2026-05-21,2026-05-27,6,Delivered,Website,DTDC,3503.16,10509.48,1996.8,8512.68,6966.87,990.02
559130,2025-05-28,10691,20790,30142,2,0.022,325.79,2025-05-30,2025-06-03,4,Shipped,Mobile App,Ekart,40397.83,80795.66,1777.5,79018.16,47105.58,31586.79
559131,2026-03-18,14480,20177,30116,4,0.258,250.37,2026-03-21,2026-03-26,5,Delivered,Website,Ecom Express,6055.13,24220.52,6248.89,17971.63,14225.48,3495.78
559132,2024-07-03,10406,20411,30037,2,0.141,92.41,2024-07-04,2024-07-11,7,Shipped,Website,Ekart,48591.41,97182.82,13702.78,83480.04,49106.74,34280.89
559133,2025-06-23,12305,20435,30102,2,0.12,528.76,2025-06-26,2025-07-02,6,Delivered,Website,Ecom Express,16582.66,33165.32,3979.84,29185.48,19715.18,8941.54
559134,2024-06-02,10738,20135,30110,3,0.081,430.49,2024-06-05,2024-06-15,10,Delivered,Mobile App,Delhivery,33813.49,101440.47,8216.68,93223.79,56634.09,36159.21
559135,2024-01-23,14456,20603,30295,1,0.139,46.57,2024-01-26,2024-01-29,3,Delivered,Website,BlueDart,29356.29,29356.29,4080.52,25275.77,21661.01,3568.19
559136,2025-12-01,11441,20902,30105,1,0.263,236.09,2025-12-03,2025-12-04,1,Delivered,Website,Delhivery,9932.9,9932.9,2612.35,7320.55,4740.9,2343.56
559137,2025-05-30,12018,20116,30115,5,0.021,169.55,2025-06-03,2025-06-09,6,Delivered,Mobile App,Ecom Express,10516.97,52584.85,1104.28,51480.57,27505.4,23805.62
559138,2024-01-01,14376,20548,30028,4,0.216,452.69,2024-01-05,2024-01-13,8,Delivered,Website,XpressBees,18931.51,75726.04,16356.82,59369.22,57008.76,1907.77
559139,2026-01-06,12839,20479,30261,3,0.253,209.47,2026-01-09,2026-01-14,5,Delivered,Website,XpressBees,35931.8,107795.4,27272.24,80523.16,74998.68,5315.01
559140,2026-03-09,11380,20588,30251,5,0.295,104.73,2026-03-11,2026-03-15,4,Delivered,Social Commerce,Ekart,2867.64,14338.2,4229.77,10108.43,9641.85,361.85
559141,2024-12-29,14358,20711,30255,4,0.206,576.19,2024-12-31,2025-01-08,8,Returned,Social Commerce,DTDC,22591.87,90367.48,18615.7,71751.78,78894.28,-7718.69
559142,2024-01-27,10830,20095,30232,1,0.052,509.45,2024-01-29,2024-02-07,9,Returned,Marketplace,Delhivery,28817.04,28817.04,1498.49,27318.55,14348.94,12460.16
559143,2024-09-26,14836,20057,30045,1,0.107,91.17,2024-09-30,2024-10-10,10,Delivered,Website,Ekart,34474.03,34474.03,3688.72,30785.31,21474.81,9219.33
559144,2025-07-05,13665,20914,30170,4,0.128,93.84,2025-07-07,2025-07-16,9,Delivered,Website,DTDC,28281.94,113127.76,14480.35,98647.41,89582.08,8971.49
559145,2024-02-18,11215,20760,30070,4,0.148,53.63,2024-02-21,2024-02-25,4,Delivered,Marketplace,DTDC,27861.67,111446.68,16494.11,94952.57,81127.12,13771.82
559146,2024-12-20,13179,20296,30263,1,0.097,33.22,2024-12-20,2024-12-21,1,Delivered,Marketplace,BlueDart,19539.05,19539.05,1895.29,17643.76,16980.5,630.04
559147,2024-07-19,10966,20960,30052,2,0.201,511.29,2024-07-22,2024-07-23,1,Returned,Website,Delhivery,25917.42,51834.84,10418.8,41416.04,36113.0,4791.75
559148,2025-07-11,14396,20182,30213,2,0.233,374.83,2025-07-13,2025-07-23,10,Delivered,Website,XpressBees,791.1,1582.2,368.65,1213.55,1147.9,-309.18
559149,2024-07-07,13293,20011,30098,3,0.245,182.82,2024-07-11,2024-07-15,4,Returned,Website,Ecom Express,27475.75,82427.25,20194.68,62232.57,45059.91,16989.84
559150,2025-12-14,12714,20391,30081,2,0.194,438.06,2025-12-14,2025-12-15,1,Delivered,Social Commerce,XpressBees,16717.84,33435.68,6486.52,26949.16,15636.48,10874.62
559151,2024-10-03,13145,20424,30293,3,0.161,499.68,2024-10-07,2024-10-10,3,Returned,Marketplace,Ecom Express,26523.72,79571.16,12810.96,66760.2,58185.18,8075.34
559152,2024-04-12,12903,20535,30082,1,0.268,457.18,2024-04-15,2024-04-20,5,Shipped,Mobile App,BlueDart,24515.75,24515.75,6570.22,17945.53,11500.3,5988.05
559153,2024-09-04,13513,20290,30232,2,0.037,89.42,2024-09-05,2024-09-12,7,Delivered,Mobile App,Delhivery,28769.65,57539.3,2128.95,55410.35,27258.18,28062.75
559154,2026-05-13,10773,20777,30131,2,0.04,583.64,2026-05-14,2026-05-16,2,Delivered,Website,Delhivery,202.99,405.98,16.24,389.74,227.78,-421.68
559155,2025-12-27,14920,20326,30276,3,0.03,274.65,2025-12-27,2026-01-02,6,Delivered,Social Commerce,Delhivery,34406.15,103218.45,3096.55,100121.9,59410.2,40437.05
559156,2025-06-27,13968,20042,30014,3,0.066,240.57,2025-06-27,2025-07-03,6,Delivered,Marketplace,Ekart,20397.43,61192.29,4038.69,57153.6,31162.5,25750.53
559157,2024-07-08,12890,20559,30177,5,0.023,539.92,2024-07-08,2024-07-09,1,Delivered,Marketplace,BlueDart,27171.45,135857.25,3124.72,132732.53,83975.25,48217.36
559158,2024-12-14,12039,20846,30245,4,0.104,250.95,2024-12-17,2024-12-22,5,Delivered,Website,Delhivery,23405.03,93620.12,9736.49,83883.63,75572.8,8059.88
559159,2025-03-01,13148,20289,30040,3,0.276,173.45,2025-03-02,2025-03-10,8,Cancelled,Marketplace,BlueDart,8042.72,24128.16,6659.37,17468.79,20069.07,-2773.73
559160,2026-06-11,13038,20517,30271,4,0.015,390.91,2026-06-12,2026-06-16,4,Delivered,Marketplace,Ekart,22160.45,88641.8,1329.63,87312.17,76961.92,9959.34
559161,2024-10-22,11396,20179,30099,2,0.145,294.61,2024-10-24,2024-10-31,7,Delivered,Website,Ekart,984.98,1969.96,285.64,1684.32,1098.64,291.07
559162,2026-01-10,14320,20446,30113,4,0.177,280.98,2026-01-13,2026-01-23,10,Delivered,Social Commerce,Ecom Express,39687.94,158751.76,28099.06,130652.7,86597.84,43773.88
559163,2024-09-17,11210,20102,30053,2,0.05,224.84,2024-09-20,2024-09-23,3,Shipped,Social Commerce,Ekart,13442.68,26885.36,1344.27,25541.09,20969.24,4347.01
